Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
CECMF GRUPO SUGGAR LTDA.;548980;b3S;;I;2;BELO HORIZONTE;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM COMERCIANTES CONFECCOES PASSOS LTDA.;599085;b3S;;I;2;PASSOS;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CC PRODUTORES RURAIS REGIAO SANTA RITA DE MINAS LTDA;603454;b3S;;I;2;SANTA RITA DE MINAS;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCR ILICINEA LTDA;670076;b3S;;I;2;ILICINEA;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CENTRAL DAS COOPERATIVAS DE CREDITO DO DISTRITO FEDERAL LTDA;692214;b3C;;I;2;BRASILIA;DF;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCR SAO JOSE DO CERRITO;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL EM BRASÍLIA LTDA.;694877;b3S;;I;2;BRASILIA;DF;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM COMERCIANTES CONFECCAO PARACATU REGIAO NOROESTE DE M.G.;698609;b3S;;I;2;PARACATU;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCR VALE DO CANOAS.;707903;b3S;;I;2;ABDON BATISTA;SC;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECMF DA GUARDA MUNICIPAL DO RIO DE JANEIRO LTDA.;729801;b3S;;I;2;RIO DE JANEIRO;RJ;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECMF DA MORLAN-CREDMORLAN;731320;b3S;;I;2;ORLANDIA;SP;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM MEDICOS DEMAIS PROFISSIONAIS SAUDE OURO PRETO LTDA;747017;b3S;;I;2;OURO PRETO;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA;778858;b3S;;I;2;BRASILIA;DF;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
COOPERATIVA DE CRÉDITO RURAL DE VAZANTE LTDA;803287;b3S;;I;2;VAZANTE;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCR CAPITOLIO LTDA;804046;b3S;;I;2;CAPITOLIO;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCR DE VENDA NOVA DO IMIGRANTE - SICOOB VENDA NOVA;815319;b3S;;I;2;VENDA NOVA DO IMIGRANTE;ES;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCR CONQUISTA DE FRIBURGO LTDA.;852242;b3S;;I;2;NOVA FRIBURGO;RJ;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCR BOA ESPERANCA LTDA;869687;b3S;;I;2;BOA ESPERANCA;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCF DA ROLAMENTOS FAG - COOPERFAG;871091;b3S;;I;2;SAO PAULO;SP;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECMS PUBLICOS DO MUNICIPIO DE JABOTICABAL LTDA;881829;b3S;;I;2;JABOTICABAL;SP;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCR DUOVIZINHENSE;888591;b3S;;I;2;DOIS VIZINHOS;PR;12/2000;NA;NA;NI;NI;NI;NI;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECME DA TORRINGTON INDUSTRIA E COMERCIO LTDA.;902909;b3S;;I;2;NOVA FRIBURGO;RJ;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECMF DA METODO ENGENHARIA-CREDIMEL;911079;b3S;;I;2;SAO PAULO;SP;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCR MORADA NOVA DE MINAS LTDA;912488;b3S;;I;2;MORADA NOVA DE MINAS;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECME MAGNESITA S.A.LTDA;913314;b3S;;I;2;BELO HORIZONTE;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECMS MUNICIPAIS DE SAO PAULO - COOPERCREDI - SP;915950;b3S;;I;2;SAO PAULO;SP;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
UNICRED N.FRIBURGO-CECM MEDICOS DEMAIS PROF. SAUDE N.F.LTDA;918800;b3S;;I;2;NOVA FRIBURGO;RJ;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CC URBANO DOS CIRURGIOES DENTISTAS DE CUIABA LTDA;928993;b3S;;I;2;CUIABA;MT;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECMS DA PREFEITURA MUNICIPAL DE ORLANDIA - CRED SERV;946465;b3S;;I;2;ORLANDIA;SP;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CREDFAZ-CECMF DO MINISTERIO DA FAZENDA;952415;b3S;;I;2;BRASILIA;DF;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CEC EMPREGADOS DA PETROBRAS - PETROCRED;953908;b3S;;I;2;SAO CAETANO DO SUL;SP;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCR DE ITAI-PARANAPANEMA-AVARE;966246;b3S;;I;2;ITAI;SP;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCR PLANTADORES DE CANA DO VALE DO SAO PATRICIO LTDA;968602;b3S;;I;2;GOIANESIA;GO;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECMS GOIAS FERTILIZANTES S.A. LTDA.;968834;b3S;;I;2;CATALAO;GO;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE PINDAMONHANGABA - UNICRED DE PINDAMONHANGABA;969423;b3S;;I;2;PINDAMONHANGABA;SP;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCRIS DE MARMELEIRO DE RESP. LTD - CRESOL MARMELEIRO;971297;b3S;;I;2;MARMELEIRO;PR;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCRIS DE DOIS VIZINHOS - CRESOL DOIS VIZINHOS;971300;b3S;;I;2;DOIS VIZINHOS;PR;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCE DO GRUPO COPERSUCAR/UNIAO - UNICOPER;977212;b3S;;I;2;SAO PAULO;SP;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECMS DA CAMARA MUNICIPAL DE BELEM LTDA;991739;b3S;;I;2;BELEM;PA;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCR DO OESTE POTIGUAR;998115;b3S;;I;2;ITAU;RN;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO  DOS COMERCIANTES DE CONFECÇÕES DE PARÁ DE MINAS LTDA.;1009908;b3S;;I;2;PARA DE MINAS;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM MEDICOS DEMAIS PROF.SAUDE BELO HORIZONTE LTDA.;1035852;b3S;;I;2;BELO HORIZONTE;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM ADMINISTRADORES DA GRANDE BELO HORIZONTE LTDA;1038094;b3S;;I;2;BELO HORIZONTE;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM MEDICOS E DEMAIS PROF. DA SAUDE DE CHAPECO E REGIAO;1039011;b3S;;I;2;CHAPECO;SC;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECME DA ELETRONORTE LTDA - ELETROCRED;1042487;b3S;;I;2;BELEM;PA;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM DOS MEDICOS DE LAGES;1052245;b3S;;I;2;LAGES;SC;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM MEDICOS E DEMAIS PROF DA SAUDE DA REGIAO DA AMUREL;1052693;b3S;;I;2;TUBARAO;SC;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCR RAUL SOARES LTDA;1060307;b3S;;I;2;RAUL SOARES;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM DOS MEDICOS E DEMAIS PROF.DA SAUDE DO PLAN.NORTE LTDA.;1062214;b3S;;I;2;SAO BENTO DO SUL;SC;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECMF COMIGO LTDA.;1062439;b3S;;I;2;RIO VERDE;GO;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PANIFICADORES BELO HORIZONTE E  REGIÃO METROPOLITANA LTDA.;1068432;b3S;;I;2;BELO HORIZONTE;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM  COMERCIANTES CONFECCOES JOAO PINHEIRO LTDA.;1072597;b3S;;I;2;JOAO PINHEIRO;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCR ABELARDO LUZ;1073966;b3S;;I;2;ABELARDO LUZ;SC;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM DOS MEDICOS DO VALE DO CAI LTDA;1077901;b3S;;I;2;MONTENEGRO;RS;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCRIS DE LARANJEIRAS DO SUL RESP. LTDA - CRESOL LARANJEIRAS;1086342;b3S;;I;2;LARANJEIRAS DO SUL;PR;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;;I;2;NITEROI;RJ;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECMF DA USINA SANTA MARIA - PILONCRED;1107759;b3S;;I;2;CERQUILHO;SP;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM MEDICOS PROF.NIVEL SUPERIOR SAUDE GOVERNADOR VALADARES;1110032;b3S;;I;2;GOVERNADOR VALADARES;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECME DAS CENTRAIS ELETRICAS DO PARA LTDA. - COECELPA;1120042;b3S;;I;2;BELEM;PA;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECME DAS EMP.DE PRESTACAO DE SERV.DE SEGURANCA DO ES. LTDA;1123681;b3S;;I;2;VITORIA;ES;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM DOS CIRURGIOES DENTISTAS DE S.PAULO LTDA.-ODONTOCRED;1126867;b3S;;I;2;SAO PAULO;SP;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM COMERCIANTES CONFECCOES VESTUARIO VARGINHA LTDA.;1128703;b3S;;I;2;VARGINHA;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM MEDICOS E PROF NIVEL SUPERIOR SAUDE CAMPINA GRANDE LTDA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM DOS MEDICOS E DEMAIS PROF DA SAUDE DA REG.DA PRODUCAO;1151839;b3S;;I;2;CARAZINHO;RS;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCR VOLTA GRANDE LTDA;1152097;b3S;;I;2;VOLTA GRANDE;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCR CURITIBANOS;1155801;b3S;;I;2;CURITIBANOS;SC;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CREDIBRASILIA-CCR DE BRASILIA LTDA.;1187961;b3S;;I;2;BRASILIA;DF;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCS PUBLICOS E AUTARQUICOS MUNICIPAIS DE DIADEMA;1196238;b3S;;I;2;DIADEMA;SP;12/2000;NA;NA;NI;NI;NI;NI;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCRIS DE CAPANEMA DE RESPONSAB LTDA - CRESOL CAPANEMA;1201006;b3S;;I;2;CAPANEMA;PR;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCR DE ITAMARAJU LTDA;1205736;b3S;;I;2;ITAMARAJU;BA;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM DOS TELEFONICOS DO ESTADO DE MATO GROSSO;1235093;b3S;;I;2;CUIABA;MT;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM DOS SERVIDORES MUNICIPAIS DE VITORIA LTDA;1235921;b3S;;I;2;VITORIA;ES;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO GRUPO SULTEPA LTDA;1245342;b3S;;I;2;PORTO ALEGRE;RS;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECME DA CONAB LTDA;1251552;b3S;;I;2;BRASILIA;DF;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM MEDICOS E DEMAIS PROF SAUDE EXTREMO OESTE CATARINENSE;1255875;b3S;;I;2;SAO MIGUEL D'OESTE;SC;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECMM E DPNSS DE RIO CLARO - UNICRED DE RIO CLARO;1259518;b3S;;I;2;RIO CLARO;SP;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECMS DAS ESCOLAS TECNICAS E AGROTECNICAS FEDERAIS DO ES LTD;1260250;b3S;;I;2;VITORIA;ES;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCRIS DE PINHAO RESPONSAB LTDA - CRESOL PINHAO;1276398;b3S;;I;2;PINHAO;PR;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCR VALE DO JEQUITINHONHA LTDA;1285935;b3S;;I;2;ALMENARA;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM MEDICOS E DEMAIS PROF DA SAUDE DE TOLEDO E REGIAO LTDA;1286361;b3S;;I;2;TOLEDO;PR;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASTRAZENECA DO BRASIL;1288797;b3S;;I;2;COTIA;SP;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECMS DO DEPTO NACIONAL DE ESTRADAS DE RODAGEM DO PARA LTDA;1290746;b3S;;I;2;BELEM;PA;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECMF GRUPO ALGAR LTDA.;1296040;b3S;;I;2;UBERLANDIA;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM BANCARIOS DO TRIANGULO LTDA;1301541;b3S;;I;2;UBERLANDIA;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECMS DO SETOR PUBLICO AGRICOLA DO ESTADO DO RN;1315606;b3S;;I;2;NATAL;RN;12/2000;NA;NA;NI;NI;NI;NI;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECMS DO PODER JUDICIARIO DO ESTADO DO E. SANTO - COOPJUD;1330295;b3S;;I;2;VITORIA;ES;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCR DO CENTRO OESTE DO PARANA DE RESPONSABILIDADE LTDA;1330387;b3S;;I;2;NOVA LARANJEIRAS;PR;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECMS SANTA CASA MISERICORDIA JUIZ DE FORA LTDA.;1335986;b3S;;I;2;JUIZ DE FORA;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECME ALCOA;1346674;b3S;;I;2;SANTO ANDRE;SP;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM BANCARIOS DE ARAXA E CIDADES LIMITROFES LTDA;1348954;b3S;;I;2;SACRAMENTO;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCR SAO FRANCISCO DE SALES LTDA;1374196;b3S;;I;2;SAO FRANCISCO DE SALES;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
COOPERATIVA DE CREDITO DA EDITORA GLOBO-CREDGLOBO;1380386;b3S;;I;2;SAO PAULO;SP;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCR DO PLANALTO CATARINENSE;1389651;b3S;;I;2;PAPANDUVA;SC;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM DOS MEDICOS E DEMAIS PROFIS.DA SAUDE DO NOR CATARINENSE;1392522;b3S;;I;2;JOINVILLE;SC;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
COOPERATIVA CENTRAL DE CRED RURAL COM INTERACAO SOLIDARIA LT;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECME ESTABELECIMENTO BANCARIOS UBERABA LTDA.;1408563;b3S;;I;2;UBERABA;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO JOÃO PINHEIRO LTDA.;1413121;b3S;;I;2;BELO HORIZONTE;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECMF USINA DA BARRA ACUCAR E ALCOOL - BARRACRED;1439107;b3S;;I;2;BARRA BONITA;SP;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECMAM LENCOIS PAULISTA - ALCRED LENCOIS PAULISTA;1464605;b3S;;I;2;LENCOIS PAULISTA;SP;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM DA ALIANCA DOS MEDICOS DE AVARE - ALCRED AVARE;1478780;b3S;;I;2;AVARE;SP;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCMS PUBLICOS DE DOIS VIZINHOS;1480754;b3S;;I;2;DOIS VIZINHOS;PR;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CREDSAM - CCF DO GRUPO SAMELLO;1495247;b3S;;I;2;FRANCA;SP;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
COOPERATIVA DE CREDITO RURAL BOM JESUS DA LAPA LTDA.;1499061;b3S;;I;2;BOM JESUS DA LAPA;BA;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GARDÊNIA LTDA.;1499278;b3S;;I;2;POUSO ALEGRE;MG;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO MELHORAMENTOS DE SÃO PAULO;1504952;b3S;;I;2;SAO PAULO;SP;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
UNICREF DO CEARA-CECME DA UNIMED DO CEARA E SINGULARES LTDA;1512743;b3S;;I;2;FORTALEZA;CE;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CCMF DA COOPERATIVA DOS CAFEICULTORES DA REGIAO DE MARILIA;1523675;b3S;;I;2;MARILIA;SP;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
CECM MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE IJUI;1526924;b3S;;I;2;IJUI;RS;12/2000;NA;NA;0;0;0;0;NA;NA;NA;NA;NI;NA;NI;NA;NA%;NA%;NI%;NA%;0,00%
